Time,Data
1.009,-0.007957159205743438
1.01,-0.05148613768537569
1.011,-0.06789775951456263
1.012,-0.047818336475671484
1.013,-0.014399765145109678
1.014,-0.004169364237543118
1.015,-0.02023125910067513
1.016,-0.04798122320575391
1.017,-0.06376275743472397
1.018,-0.058094758931749334
1.019,-0.03224578393932633
1.02,-0.02039078950554362
1.021,-0.03569768452609241
1.022,-0.05009553744502518
1.023,-0.05262477967109558
1.024,-0.04643820098982463
1.025,-0.038197857430758896
1.026,-0.03863700618580786
1.027,-0.04050774790167161
1.028,-0.03999469305231187
1.029,-0.04088811121978086
1.03,-0.030828472114637046
1.031,-0.019944255375465878
1.032,-0.02583179307094963
1.033,-0.03550246958505832
1.034,-0.035826595619266884
1.035,-0.021517260789400194
1.036,-0.011321709137595464
1.037,-0.022998666384479567
1.038,-0.04606246054074925
1.039,-0.04928278683535709
1.04,-0.029592188719189665
1.041,-0.006245201777303725
1.042,-0.001303388486755739
1.043,-0.03168326061875459
1.044,-0.07106914358800163
1.045,-0.06758339107931627
1.046,-0.02178143212759503
1.047,0.00820982514348757
1.048,-0.014677265421036851
1.049,-0.07260136051636838
1.05,-0.10156881361081264
1.051,-0.07325717196793374
1.052,-0.024055613733886413
1.053,-0.011802809197437586
1.054,-0.05432440809064142
1.055,-0.10437214085748348
1.056,-0.1091169933273211
1.057,-0.07453327879393111
1.058,-0.04147455638301583
1.059,-0.05261809597636386
1.06,-0.10101573158950106
1.061,-0.12894251138623114
1.062,-0.10986738488737813
1.063,-0.07685338537390088
1.064,-0.07378813842351863
1.065,-0.10015382240020988
1.066,-0.12481074228029346
1.067,-0.11985720248487348
1.068,-0.1014620164627326
1.069,-0.09401389362982186
1.07,-0.10201246696212786
1.071,-0.11276197831510924
1.072,-0.11567144327056149
1.073,-0.10580625637104814
1.074,-0.10374217400399903
1.075,-0.11436691090587593
1.076,-0.11289440013993349
1.077,-0.10451309248160824
1.078,-0.08897593560304504
1.079,-0.08187042920389304
1.08,-0.09707752825044975
1.081,-0.11635009548928826
1.082,-0.10991804878083362
1.083,-0.08343763183783023
1.084,-0.07101266090960234
1.085,-0.09875803293001358
1.086,-0.1318919214920659
1.087,-0.13145179927004866
1.088,-0.10879185965538839
1.089,-0.10062546593754292
1.09,-0.12079744791386607
1.091,-0.15543201584353197
1.092,-0.1740248570788224
1.093,-0.15649633290625753
1.094,-0.13243709432000084
1.095,-0.13726651359177763
1.096,-0.1649258227253301
1.097,-0.19825306936693124
1.098,-0.20023228141543706
1.099,-0.1707619125714421
1.1,-0.15608019987938143
1.101,-0.17912194532907028
1.102,-0.20492006290362216
1.103,-0.20680756639913786
1.104,-0.18731671544030246
1.105,-0.17294885087010778
1.106,-0.18213348865464546
1.107,-0.19088742934233757
1.108,-0.18445022650915519
1.109,-0.16448913430023773
1.11,-0.14542954981054262
1.111,-0.14435887352314528
1.112,-0.15882337489273066
1.113,-0.1611666749577286
1.114,-0.14166603643916306
1.115,-0.12421804976593065
1.116,-0.12325041008804895
1.117,-0.14319635897837313
1.118,-0.15454267957352313
1.119,-0.13691982083191656
1.12,-0.10726866840882458
1.121,-0.09819684130151321
1.122,-0.12441779511327782
1.123,-0.16203002721858087
1.124,-0.16275086412471135
1.125,-0.12768052306785405
1.126,-0.10038504772645115
1.127,-0.10410782132479388
1.128,-0.13903327721228606
1.129,-0.17442558826733484
1.13,-0.16582269730116844
1.131,-0.12686869611312507
1.132,-0.10331831456934878
1.133,-0.11798546521472315
1.134,-0.16751046204370093
1.135,-0.19467820442407613
1.136,-0.16968950226239154
1.137,-0.12672966195161575
1.138,-0.11341305850788536
1.139,-0.14218100863857233
1.14,-0.18751710051437392
1.141,-0.1993383189925959
1.142,-0.16424932728768188
1.143,-0.12083117133700316
1.144,-0.11036846714423307
1.145,-0.13609265968377499
1.146,-0.16984108664905306
1.147,-0.17307838351548513
1.148,-0.14200889781315734
1.149,-0.11013120819730012
1.15,-0.10656193470104436
1.151,-0.13781534046413554
1.152,-0.1574765502848876
1.153,-0.1358623093189937
1.154,-0.10345743044685324
1.155,-0.09694283023896019
1.156,-0.11194379779735474
1.157,-0.13394964140408724
1.158,-0.1334736881818307
1.159,-0.10727692632977355
1.16,-0.09406239367417257
1.161,-0.11072025750161879
1.162,-0.12386179875179555
1.163,-0.11590101048202733
1.164,-0.09576589787571013
1.165,-0.09225014667707017
1.166,-0.11597410212327092
1.167,-0.1382150327155162
1.168,-0.12921631992283303
1.169,-0.10240778013201737
1.17,-0.08637570751338829
1.171,-0.10908538865393629
1.172,-0.15007519441294737
1.173,-0.16672821499261029
1.174,-0.13653138350655658
1.175,-0.08987119298206145
1.176,-0.08142950910933691
1.177,-0.1292657404651527
1.178,-0.17356864152019344
1.179,-0.16028360972333308
1.18,-0.10984520531970214
1.181,-0.07713213411726108
1.182,-0.10086699691285199
1.183,-0.15569124185672842
1.184,-0.17757080067871434
1.185,-0.1422592998147834
1.186,-0.09609168492267332
1.187,-0.09255542687684437
1.188,-0.13582793774448446
1.189,-0.1718194664699423
1.19,-0.1683109582541836
1.191,-0.13812560929177542
1.192,-0.12432407467476676
1.193,-0.13540778319895738
1.194,-0.15645094141394125
1.195,-0.16489787783856488
1.196,-0.15569072084774366
1.197,-0.14969363169023697
1.198,-0.15730891066819572
1.199,-0.15962479380143704
1.2,-0.14739888326221268
1.201,-0.13545391234543136
1.202,-0.13934869170201525
1.203,-0.15740472624699928
1.204,-0.1668565100363443
1.205,-0.15787794863305785
1.206,-0.13912474369908903
1.207,-0.13178379463992895
1.208,-0.15222736756200322
1.209,-0.17805195800379683
1.21,-0.17774354624160765
1.211,-0.15329628276274251
1.212,-0.13522771964592645
1.213,-0.14443012554397505
1.214,-0.17170643164417695
1.215,-0.18294620273880882
1.216,-0.16941842966231863
1.217,-0.1589451561476314
1.218,-0.1545001019655669
1.219,-0.1569734894801331
1.22,-0.1815546551741617
1.221,-0.19701541334355024
1.222,-0.18759166249542017
1.223,-0.17799721350250827
1.224,-0.17181407764578108
1.225,-0.16958802694160544
1.226,-0.1778822602163871
1.227,-0.1892606933602394
1.228,-0.19282690412406228
1.229,-0.19014930920960735
1.23,-0.17334672288925398
1.231,-0.15553095740690376
1.232,-0.15718802581678756
1.233,-0.17183132837748114
1.234,-0.1887394903578636
1.235,-0.18862197122845265
1.236,-0.17248485353223167
1.237,-0.16564862212621176
1.238,-0.17195163623252582
1.239,-0.17811409451347274
1.24,-0.18176838857766162
1.241,-0.17836547454136994
1.242,-0.1707431122068744
1.243,-0.17459716124004832
1.244,-0.18474420966774913
1.245,-0.18524618278233707
1.246,-0.18051748846372273
1.247,-0.17929494542829524
1.248,-0.19470300848998334
1.249,-0.211129711999692
1.25,-0.20151693953536845
1.251,-0.1764913872171914
1.252,-0.17222072962659954
1.253,-0.20396588575658495
1.254,-0.23552601489528627
1.255,-0.23014476035112158
1.256,-0.18697674019237293
1.257,-0.150993447777654
1.258,-0.16227591461134877
1.259,-0.20231420901129585
1.26,-0.2295610176671955
1.261,-0.20786203953559212
1.262,-0.15871295049625148
1.263,-0.1415145790644231
1.264,-0.17443735373667438
1.265,-0.22261528170249212
1.266,-0.2338584733712055
1.267,-0.1891300534219535
1.268,-0.13847979298206686
1.269,-0.13460051319385924
1.27,-0.17923280232578753
1.271,-0.21588708468025888
1.272,-0.21015431045454194
1.273,-0.1712665154544445
1.274,-0.13484382588130833
1.275,-0.1358707044164975
1.276,-0.16911317267726328
1.277,-0.19404707121157547
1.278,-0.1790025783246485
1.279,-0.14044047120703335
1.28,-0.12377174521139382
1.281,-0.1439932658081729
1.282,-0.17746030406657431
1.283,-0.18505640072730273
1.284,-0.1530107013743159
1.285,-0.11889706613486897
1.286,-0.12152115377789124
1.287,-0.15324450635982517
1.288,-0.18144081713897436
1.289,-0.17912962189120812
1.29,-0.1541431391786043
1.291,-0.14298070922879683
1.292,-0.16242273028003448
1.293,-0.19853986062418336
1.294,-0.2150939955986596
1.295,-0.18762643646944777
1.296,-0.153441179177708
1.297,-0.15809717369063767
1.298,-0.19444575133543696
1.299,-0.22486316599856115
1.3,-0.2209948639634699
1.301,-0.1781836856264799
1.302,-0.14062028665591544
1.303,-0.15150449533342075
1.304,-0.1832479204924454
1.305,-0.19337199851650227
1.306,-0.16620470485733121
1.307,-0.12160431407819713
1.308,-0.10525736726000826
1.309,-0.12752106010324596
1.31,-0.1441969869877484
1.311,-0.12916916136055265
1.312,-0.09591917254591155
1.313,-0.07878081837342754
1.314,-0.0909853241074146
1.315,-0.11304699710376545
1.316,-0.12184838334835572
1.317,-0.11002593556259097
1.318,-0.0954374098963421
1.319,-0.09875069976065928
1.32,-0.1190993248061138
1.321,-0.1275935668385314
1.322,-0.119096627982161
1.323,-0.11284976370871452
1.324,-0.11704625160722518
1.325,-0.13484999866900302
1.326,-0.14871525489617812
1.327,-0.14208835127316852
1.328,-0.1307943176906141
1.329,-0.13572544052547397
1.33,-0.14832441348046851
1.331,-0.15032031726604386
1.332,-0.1390430012633628
1.333,-0.12316123939671139
1.334,-0.12356653349382751
1.335,-0.1383914253299102
1.336,-0.14763841899379476
1.337,-0.1445792310746627
1.338,-0.13447189373791243
1.339,-0.1292494097573756
1.34,-0.13872981634407056
1.341,-0.15137944756968655
1.342,-0.15201678753120146
1.343,-0.14805395050482428
1.344,-0.15226038892311866
1.345,-0.16216742285736968
1.346,-0.16592812003055116
1.347,-0.16022218993320003
1.348,-0.15773555893587352
1.349,-0.1687462316234426
1.35,-0.1759384621467987
1.351,-0.1780364493111239
1.352,-0.1753178425316454
1.353,-0.17674141299682697
1.354,-0.18411076805734272
1.355,-0.1928061701303111
1.356,-0.1924367946365166
1.357,-0.18502203922573265
1.358,-0.1823065386713026
1.359,-0.19228044304258796
1.36,-0.21465329461127292
1.361,-0.23098288296276812
1.362,-0.21709685526261266
1.363,-0.1922076381085461
1.364,-0.19124403490358702
1.365,-0.21572267404300807
1.366,-0.23200839660893455
1.367,-0.21777080810726984
1.368,-0.18845864047824223
1.369,-0.17374588262963536
1.37,-0.18351211661758002
1.371,-0.210031111660026
1.372,-0.22108268024955155
1.373,-0.19188839247307624
1.374,-0.15589089437638126
1.375,-0.1512855590702995
1.376,-0.17585221295163353
1.377,-0.20421648011726506
1.378,-0.19689642662362364
1.379,-0.14926911673958504
1.38,-0.11258201781456087
1.381,-0.12439548293204954
1.382,-0.16420908137962364
1.383,-0.1952966693242687
1.384,-0.18468563910338492
1.385,-0.14965975056845723
1.386,-0.1293186967145851
1.387,-0.1414451236818961
1.388,-0.17769429496789116
1.389,-0.20529602152764248
1.39,-0.1950451071176663
1.391,-0.15589574843553866
1.392,-0.13755326781616584
1.393,-0.1555403623946585
1.394,-0.19631657479833625
1.395,-0.219848787240205
1.396,-0.2018151036199442
1.397,-0.16334130982199196
1.398,-0.14234169131253618
1.399,-0.16079862184367202
1.4,-0.19883530739983044
1.401,-0.21070707831749197
1.402,-0.17514559386010956
1.403,-0.13307155635190712
1.404,-0.12812359100876256
1.405,-0.16713880197042472
1.406,-0.20861502743718915
1.407,-0.2014982601122006
1.408,-0.1602932006506142
1.409,-0.14245207359182332
1.41,-0.16234307954362598
1.411,-0.19307024314773152
1.412,-0.19479151249670906
1.413,-0.15128774541353088
1.414,-0.109421402799951
1.415,-0.09782140951181953
1.416,-0.10297448352991305
1.417,-0.0958882609038023
1.418,-0.05047053625909558
1.419,0.020171238742598373
1.42,0.07438217595759593
1.421,0.0992544036732913
1.422,0.1334765748314711
1.423,0.2095930711432176
1.424,0.32641398332535865
1.425,0.43592018937177174
1.426,0.4872405978908839
1.427,0.5074654156522285
1.428,0.5617539261449125
1.429,0.678220237872803
1.43,0.8257125822195871
1.431,0.9344376783562445
1.432,0.9800175875074804
1.433,1.0144273821066672
1.434,1.0867656255708387
1.435,1.2095477309334304
1.436,1.3409069204335415
1.437,1.4196760861295026
1.438,1.4535953133163588
1.439,1.4795038501671633
1.44,1.5105207562649638
1.441,1.546268917875759
1.442,1.592633621215998
1.443,1.6184660004906775
1.444,1.5760153571858366
1.445,1.472528387257342
1.446,1.360783149372138
1.447,1.3020922118458158
1.448,1.2893665530469747
1.449,1.2520618824860488
1.45,1.134836802619707
1.451,0.9685904457531918
1.452,0.8265652025565761
1.453,0.759076086338878
1.454,0.7302850426110474
1.455,0.6565115915890024
1.456,0.5035692837370913
1.457,0.3274862425357809
1.458,0.21502822332977745
1.459,0.18826909434440123
1.46,0.1630307542504881
1.461,0.06267920946554618
1.462,-0.08319120932762936
1.463,-0.17795425303197043
1.464,-0.1750950413342354
1.465,-0.11715160127180789
1.466,-0.09965518692086561
1.467,-0.142696166627378
1.468,-0.1856936891574024
1.469,-0.17475327682324301
1.47,-0.1136367215762002
1.471,-0.07020214049010674
1.472,-0.0985888589784869
1.473,-0.15501641893194107
1.474,-0.15852217202192254
1.475,-0.09401294492768737
1.476,-0.032968617725569166
1.477,-0.05212121276891052
1.478,-0.13085057821429583
1.479,-0.17480263149757108
1.48,-0.1314958950114117
1.481,-0.047541287207488916
1.482,-0.017758841767627282
1.483,-0.0857887218832097
1.484,-0.18072899565892853
1.485,-0.19490734750466313
1.486,-0.11441443957855732
1.487,-0.037201315339608826
1.488,-0.06223008644840651
1.489,-0.16168363645311412
1.49,-0.21729079044531424
1.491,-0.16868000770023567
1.492,-0.08433211661570335
1.493,-0.05977186933560187
1.494,-0.1142832905954383
1.495,-0.18228424759415188
1.496,-0.18365468453094147
1.497,-0.12357863500264758
1.498,-0.07650574650494447
1.499,-0.08490510596603709
1.5,-0.1338358848019613
1.501,-0.1582512654009315
1.502,-0.12600918065571673
1.503,-0.08441260602900509
1.504,-0.08289726840166087
1.505,-0.11061700371650514
1.506,-0.13160328391087228
1.507,-0.11475609714495669
1.508,-0.0835276928564104
1.509,-0.08058410074329747
1.51,-0.10426604655934478
1.511,-0.12790390057530618
1.512,-0.12384783542374178
1.513,-0.0811943967713964
1.514,-0.047249344893684014
1.515,-0.06124438533616417
1.516,-0.09807495003939928
1.517,-0.11212519085461081
1.518,-0.08390088722505758
1.519,-0.03645780504287345
1.52,-0.025757488007132942
1.521,-0.06604228420937894
1.522,-0.10578361166932405
1.523,-0.10535591404903717
1.524,-0.057608077174137635
1.525,-0.013610294081360849
1.526,-0.030194788611063464
1.527,-0.08035469690518879
1.528,-0.10297678801823208
1.529,-0.07012964679990541
1.53,-0.0160070923508909
1.531,0.002302977565961885
1.532,-0.03083247522533402
1.533,-0.07630643398505825
1.534,-0.08243690750148916
1.535,-0.04706723748866219
1.536,-0.008577815839527802
1.537,-0.01610186191168819
1.538,-0.06383173957696021
1.539,-0.10083346687509406
1.54,-0.09969132249156819
1.541,-0.07176289295508155
1.542,-0.049397633385492475
1.543,-0.06380950074516985
1.544,-0.09319947072687429
1.545,-0.09844096963948198
1.546,-0.08188323562543116
1.547,-0.06962707816629703
1.548,-0.07237812458682297
1.549,-0.08796240005946232
1.55,-0.09114902292766584
1.551,-0.08072325483460092
1.552,-0.07538893012456158
1.553,-0.0873934677841374
1.554,-0.10073000298230579
1.555,-0.09605447689965821
1.556,-0.07427481353652855
1.557,-0.061370776753848534
1.558,-0.07398102920108578
1.559,-0.08023204204131285
1.56,-0.06554226786772724
1.561,-0.03777376568304621
1.562,-0.015389499146272283
1.563,-0.02320794003954676
1.564,-0.056211828177709346
1.565,-0.07818012826077446
1.566,-0.06932749641501161
1.567,-0.04133350227753176
1.568,-0.01697612418403881
1.569,-0.025576785637675136
1.57,-0.04985651731678095
1.571,-0.05991711242529555
1.572,-0.04629610062248844
1.573,-0.02123026782421336
1.574,-0.003931133279131155
1.575,-0.009249096815970564
1.576,-0.028093074292378586
1.577,-0.047753682450693
1.578,-0.04995748185097586
1.579,-0.027006068179491968
1.58,-0.008056886674368378
1.581,-0.010578349374244409
1.582,-0.02477288665283127
1.583,-0.041043351320394196
1.584,-0.04515317956412882
1.585,-0.02350867144198972
1.586,0.0048113699917589885
1.587,0.009976376996845636
1.588,-0.0256820175481329
1.589,-0.07446738985428267
1.59,-0.08688813064763762
1.591,-0.05677660224151463
1.592,-0.031036706033750285
1.593,-0.039643207854694926
1.594,-0.07240846561081513
1.595,-0.09832208003369096
1.596,-0.08747521583626729
1.597,-0.053818335533163696
1.598,-0.032054997674832
1.599,-0.042074310445081406
1.6,-0.07346943468274619
1.601,-0.08679504279648416
1.602,-0.06276976653957754
1.603,-0.02849504313941366
1.604,-0.015596844324274958
1.605,-0.03787392623340406
1.606,-0.0630514384573017
1.607,-0.05169572788650728
1.608,-0.010830273783337861
1.609,0.02345880558334591
1.61,0.029692959398495283
1.611,0.011175670125689067
1.612,-0.015536513072545723
1.613,-0.012164464338967129
1.614,0.026189738329765306
1.615,0.06327689844337993
1.616,0.06834102529516285
1.617,0.04182325979068164
1.618,0.013494690496784643
1.619,0.022232518499361552
1.62,0.0599971244569836
1.621,0.09555457729620735
1.622,0.0993454137531534
1.623,0.0622008016997057
1.624,0.03194270635280209
1.625,0.05643485969193016
1.626,0.10829123119194979
1.627,0.13992114652345405
1.628,0.1208768286574667
1.629,0.06854609059483446
1.63,0.03749272364471126
1.631,0.07688765825559626
1.632,0.14442416800525348
1.633,0.16798007449949828
1.634,0.11585204969217107
1.635,0.04840696826217377
1.636,0.04624873759683366
1.637,0.10336117176300474
1.638,0.160908278925639
1.639,0.15691248090268864
1.64,0.08697378171865672
1.641,0.033679297748076514
1.642,0.06545350747590949
1.643,0.14092170519181602
1.644,0.17627286529856678
1.645,0.1308297464263775
1.646,0.058463863346021355
1.647,0.05388815481823142
1.648,0.12411527930292524
1.649,0.18359850807959682
1.65,0.17031828644312375
1.651,0.10039965270356663
1.652,0.04841345740556326
1.653,0.08751735480195103
1.654,0.16590761887660557
1.655,0.18408734230211654
1.656,0.12301835394919058
1.657,0.05313913209817261
1.658,0.04908559267980368
1.659,0.1133325355208167
1.66,0.16529443086972007
1.661,0.1429409038945341
1.662,0.07391059914137209
1.663,0.029699589022791118
1.664,0.054320665621587334
1.665,0.11257596431205141
1.666,0.12718501690421644
1.667,0.08970479590270279
1.668,0.04272199001563857
1.669,0.029863082680179804
1.67,0.05393566462908518
1.671,0.08491997070224983
1.672,0.08568612276950432
1.673,0.06282432240109806
1.674,0.04176481877841657
1.675,0.03890958234184118
1.676,0.05712401494643254
1.677,0.06848614603517932
1.678,0.06481005968494327
1.679,0.05905244260604034
1.68,0.04913891690120067
1.681,0.036788709630315525
1.682,0.034474353382916205
1.683,0.04491041215627935
1.684,0.05657832022750834
1.685,0.05437219458738663
1.686,0.03382103434328977
1.687,0.016572617373822658
1.688,0.013853351183416494
1.689,0.025136406207071596
1.69,0.041029332282357917
1.691,0.03629619081753738
